,UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,id
766,767,48,Male,India,$42031.000,False,True,Teacher,Rban,youtube,224,17.0.0,5042,Jokes/Memes,5.0,3136.0.0,2,29.0.0,4.0,64:,Night,3.0.0,7,Habit,Computer,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,767
767,768,25,Male,Indonesia,$90721.000,True,False,Cashier,Ural,instagram,167,11.0.0,6183,Pranks,9.0,9154.0.0,3,10.0.0,29.0,74:,Afternoon,8.0.0,2,Boredom,Computer,Android,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,768
768,769,56,Male,Philippines,$91312.000,True,True,students,Ural,facebook,78,16.0.0,8027,ASMR,8.0,6618.0.0,9,13.0.0,31.0,6:,Afternoon,8.0.0,2,Habit,Smartphone,Windows,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,769
769,770,43,Male,United States,$79766.000,True,False,labor/worker,Ural,tiktok,94,9.0.0,3245,Jokes/Memes,2.0,5265.0.0,9,15.0.0,17.0,57:,Night,3.0.0,7,Boredom,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,770
770,771,51,Female,Vietnam,$32449.000,False,True,artist,Ural,facebook,276,2.0.0,1041,Trends,28.0,7089.0.0,8,23.0.0,10.0,30:,Morning,3.0.0,7,Entertainment,Smartphone,iOS,8:00 AM,5.0.0,5.0.0,Commuting,Mobile-Data,771
771,772,20,Female,India,$76699.000,True,False,students,Rban,youtube,78,5.0.0,2274,ASMR,16.0,7965.0.0,8,18.0.0,27.0,99:,Night,6.0.0,4,Boredom,Smartphone,Android,9:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,772
772,773,29,Other,Germany,$66092.000,True,True,Students,Ural,facebook,108,1.0.0,3630,Vlogs,13.0,9597.0.0,8,23.0.0,41.0,74:,Evening,3.0.0,7,Habit,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,773
773,774,18,Female,Pakistan,$83671.000,True,False,students,Ural,tiktok_,225,4.0.0,2115,Vlogs,7.0,8708.0.0,8,4.0.0,15.0,96:,Afternoon,6.0.0,4,Habit,Computer,MacOS,5:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,774
774,775,61,Other,India,$30350.000,False,True,Students,Ural,facebook,170,4.0.0,7365,Jokes/Memes,16.0,6569.0.0,8,20.0.0,44.0,67:,Afternoon,8.0.0,2,Entertainment,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,775
775,776,22,Male,Pakistan,$88487.000,True,False,Labor/worker,Rban,youtube,103,3.0.0,1678,Life Hacks,7.0,1491.0.0,1,17.0.0,31.0,90:,Evening,8.0.0,2,Entertainment,Smartphone,MacOS,2:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,776
776,777,47,Male,India,$37622.000,False,True,Students,Rban,youtube,183,9.0.0,3095,Jokes/Memes,27.0,5213.0.0,6,28.0.0,21.0,15:,Night,9.0.0,1,Habit,Tablet,Android,9:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,777
777,778,47,Male,Philippines,$90263.000,True,False,labor/worker,Ural,facebook,174,12.0.0,9191,Gming,14.0,4228.0.0,9,3.0.0,41.0,17:,Night,3.0.0,7,Procrastination,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,778
778,779,34,Male,Japan,$73117.000,True,True,waiting staff,Ural,tiktok,124,10.0.0,5874,Jokes/Memes,14.0,7508.0.0,8,21.0.0,46.0,91:,Night,8.0.0,2,Entertainment,Tablet,Android,9:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,779
779,780,64,Other,Japan,$78394.000,True,False,Students,Ural,facebook,229,2.0.0,2285,Pranks,12.0,4409.0.0,3,21.0.0,45.0,18:,Evening,8.0.0,2,Entertainment,Smartphone,iOS,2:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,780
780,781,40,Female,Meico,$43782.000,False,True,artist,Ural,tiktok,40,11.0.0,5053,Jokes/Memes,1.0,590.0.0,1,2.0.0,26.0,19:,Afternoon,6.0.0,4,Habit,Smartphone,Android,5:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,781
781,782,32,Female,Germany,$48454.000,False,True,Cashier,Ural,instagram,20,10.0.0,7063,Gming,1.0,7379.0.0,2,4.0.0,38.0,76:,Afternoon,3.0.0,7,Entertainment,Smartphone,MacOS,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,782
782,783,54,Male,Vietnam,$87904.000,True,True,Labor/worker,Ural,tiktok,139,6.0.0,1590,Pranks,12.0,9735.0.0,2,1.0.0,36.0,88:,Night,8.0.0,2,Habit,Smartphone,MacOS,9:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,783
783,784,38,Male,Pakistan,$35592.000,False,True,labor/worker,Rban,instagram,114,18.0.0,9354,Life Hacks,20.0,3056.0.0,7,15.0.0,17.0,69:,Morning,6.0.0,4,Habit,Smartphone,Android,8:00 AM,8.0.0,2.0.0,Atschool,Mobile-Data,784
784,785,31,Male,Japan,$42173.000,False,False,students,Rban,facebook,36,2.0.0,2521,Jokes/Memes,21.0,2206.0.0,6,25.0.0,3.0,24:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Wi-Fi,785
785,786,19,Male,India,$53204.000,True,True,driver,Ural,tiktok,236,2.0.0,4649,Pranks,15.0,2708.0.0,2,1.0.0,14.0,91:,Evening,8.0.0,2,Entertainment,Tablet,Android,2:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,786
786,787,28,Female,Indonesia,$55596.000,True,False,labor/worker,Rban,instagram,11,10.0.0,5730,Gming,4.0,5981.0.0,8,6.0.0,49.0,48:,Evening,8.0.0,2,Entertainment,Tablet,iOS,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,787
787,788,56,Other,United States,$54324.000,True,True,Students,Ural,instagram,110,16.0.0,695,Trends,7.0,5722.0.0,9,7.0.0,13.0,30:,Night,6.0.0,4,Boredom,Smartphone,Android,9:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,788
788,789,55,Male,United States,$81202.000,True,False,waiting staff,Ural,instagram,30,12.0.0,7808,Vlogs,16.0,747.0.0,7,19.0.0,41.0,15:,Afternoon,8.0.0,2,Entertainment,Smartphone,iOS,5:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,789
789,790,51,Male,United States,$50750.000,True,True,Manager,Rban,youtube,67,1.0.0,3684,Life Hacks,3.0,8992.0.0,4,12.0.0,27.0,47:,Evening,3.0.0,7,Boredom,Smartphone,Windows,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,790
790,791,55,Male,Vietnam,$96112.000,True,False,students,Ural,facebook,189,8.0.0,6705,Jokes/Memes,7.0,6553.0.0,1,1.0.0,1.0,44:,Night,6.0.0,4,Entertainment,Smartphone,iOS,9:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,791
791,792,51,Male,India,$36566.000,False,True,Waiting staff,Rban,instagram,29,16.0.0,7369,Pranks,29.0,1497.0.0,4,7.0.0,17.0,98:,Morning,6.0.0,4,Habit,Smartphone,iOS,8:00 AM,8.0.0,2.0.0,Atschool,Wi-Fi,792
792,793,35,Male,India,$27190.000,False,False,students,Rban,tiktok,264,18.0.0,1972,Jokes/Memes,24.0,1379.0.0,4,19.0.0,48.0,27:,Evening,3.0.0,7,Habit,Smartphone,Android,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,793
793,794,47,Male,Meico,$58333.000,True,True,Labor/worker,Rban,instagram,47,13.0.0,9696,Jokes/Memes_,22.0,8871.0.0,8,13.0.0,34.0,84:,Night,3.0.0,7,Entertainment,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,794
794,795,32,Female,United States,$21589.000,False,False,labor/worker,Ural,youtube,157,15.0.0,8056,Comedy,6.0,7360.0.0,4,26.0.0,14.0,64:,Evening,6.0.0,4,Entertainment,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Wi-Fi,795
795,796,44,Female,India,$45235.000,False,True,students,Ural,facebook,34,12.0.0,4219,Life Hacks,16.0,3770.0.0,4,12.0.0,17.0,41:,Afternoon,6.0.0,4,Boredom,Smartphone,iOS,5:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,796
796,797,51,Other,Pakistan,$20159.000,False,False,students,Rban,youtube,130,8.0.0,1869,Jokes/Memes,24.0,3342.0.0,2,12.0.0,3.0,96:,Night,8.0.0,2,Boredom,Smartphone,Windows,9:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,797
797,798,55,Female,Brazil,$32145.000,False,True,waiting staff,Ural,youtube,35,10.0.0,1672,Gming,8.0,9088.0.0,7,22.0.0,34.0,68:,Night,8.0.0,2,Habit,Smartphone,iOS,9:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,798
798,799,50,Male,Brazil,$51921.000,True,False,Students,Ural,youtube,178,14.0.0,9275,ASMR,23.0,1546.0.0,4,13.0.0,40.0,5:,Morning,6.0.0,4,Procrastination,Smartphone,Android,8:00 AM,8.0.0,2.0.0,Athome,Mobile-Data,799
799,800,41,Male,India,$36237.000,False,True,driver,Ural,tiktok,234,5.0.0,1729,Life Hacks,22.0,3126.0.0,6,28.0.0,25.0,53:,Evening,6.0.0,4,Boredom,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,800
800,801,32,Male,Vietnam,$28244.000,False,False,Manager,Ural,facebook,10,18.0.0,7633,Jokes/Memes,6.0,5889.0.0,3,14.0.0,2.0,8:,Afternoon,8.0.0,2,Habit,Tablet,MacOS,5:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,801
801,802,47,Male,Japan,$34743.000,False,True,Students,Rban,facebook_,270,19.0.0,6404,Life Hacks,10.0,6208.0.0,7,22.0.0,34.0,22:,Evening,8.0.0,2,Boredom,Smartphone,Android,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,802
802,803,59,Female,India,$66101.000,True,True,Waiting staff,Ural,tiktok,22,15.0.0,6093,Entertainment,16.0,8875.0.0,6,12.0.0,26.0,7:,Night,3.0.0,7,Entertainment,Smartphone,MacOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,803
803,804,40,Female,United States,$76378.000,True,True,labor/worker,Rban,facebook,57,6.0.0,2143,Entertainment,11.0,1295.0.0,3,20.0.0,31.0,22:,Morning,8.0.0,2,Entertainment,Smartphone,Windows,8:00 AM,10.0.0,0.0.0,Commuting,Mobile-Data,804
804,805,22,Female,Philippines,$91126.000,True,True,Students,Ural,youtube,103,11.0.0,9341,Life Hacks,13.0,1385.0.0,4,12.0.0,9.0,46:,Evening,6.0.0,4,Habit,Smartphone,Windows,2:00 PM,8.0.0,2.0.0,Athome,Mobile-Data,805
805,806,46,Male,United States,$76071.000,True,False,students,Ural,facebook,270,11.0.0,6185,ASMR,29.0,942.0.0,5,27.0.0,30.0,30:,Evening,3.0.0,7,Boredom,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,806
806,807,21,Female,Meico,$91121.000,True,True,Engineer,Ural,tiktok,287,18.0.0,6011,Jokes/Memes,6.0,3280.0.0,9,6.0.0,20.0,16:,Afternoon,8.0.0,2,Entertainment,Tablet,Android,5:00 PM,10.0.0,0.0.0,Commuting,Mobile-Data,807
807,808,27,Other,Meico,$94763.000,True,False,labor/worker,Ural,youtube,214,18.0.0,254,Pranks_,24.0,1033.0.0,6,27.0.0,21.0,79:,Evening,3.0.0,7,Procrastination,Computer,Android,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,808
808,809,34,Male,Brazil,$32237.000,False,True,artist,Ural,tiktok,194,10.0.0,4103,Life Hacks,1.0,2786.0.0,4,10.0.0,29.0,5:,Evening,3.0.0,7,Procrastination,Computer,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,809
809,810,27,Male,Brazil,$35649.000,False,False,Labor/worker,Rban,instagram,184,2.0.0,3543,Gming,21.0,2233.0.0,7,20.0.0,25.0,67:,Evening,3.0.0,7,Boredom,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,810
810,811,34,Male,Vietnam,$57713.000,True,True,Manager,Ural,youtube,78,9.0.0,2776,Pranks_,19.0,1620.0.0,2,29.0.0,38.0,23:,Evening,3.0.0,7,Entertainment,Tablet,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,811
811,812,37,Male,Germany,$93463.000,True,False,Waiting staff,Ural,youtube,113,14.0.0,7679,Pranks,12.0,3535.0.0,4,24.0.0,44.0,61:,Evening,6.0.0,4,Boredom,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,812
812,813,41,Male,Indonesia,$65409.000,True,True,labor/worker,Ural,facebook,255,19.0.0,6213,Gming,24.0,3205.0.0,5,9.0.0,25.0,74:,Night,8.0.0,2,Entertainment,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,813
813,814,22,Other,Indonesia,$68766.000,True,False,driver,Ural,youtube,170,10.0.0,4638,Gming,27.0,2882.0.0,4,2.0.0,9.0,5:,Evening,3.0.0,7,Boredom,Computer,Android,2:00 PM,5.0.0,5.0.0,Atwork,Wi-Fi,814
814,815,51,Female,Germany,$66154.000,True,True,waiting staff,Rban,tiktok,209,4.0.0,6035,Jokes/Memes,6.0,170.0.0,4,7.0.0,39.0,23:,Evening,8.0.0,2,Habit,Smartphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,815
815,816,23,Female,Japan,$27016.000,False,False,Labor/worker,Ural,facebook,225,6.0.0,8458,Jokes/Memes,18.0,8140.0.0,9,9.0.0,44.0,79:,Evening,6.0.0,4,Habit,Smartphone,iOS,2:00 PM,8.0.0,2.0.0,Atwork,Mobile-Data,816
816,817,19,Male,Indonesia,$99563.000,True,True,artist,Rban,instagram,221,14.0.0,6477,Vlogs,13.0,9745.0.0,2,25.0.0,26.0,82:,Night,8.0.0,2,Boredom,Smartphone,Windows,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,817
817,818,30,Male,Vietnam,$68688.000,True,False,Labor/worker,Rban,tiktok,25,4.0.0,3149,Jokes/Memes,7.0,3897.0.0,6,12.0.0,37.0,25:,Afternoon,6.0.0,4,Entertainment,Smartphone,Android,5:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,818
818,819,60,Female,Philippines,$74238.000,True,True,labor/worker,Rban,instagram,214,15.0.0,3360,Life Hacks,23.0,9787.0.0,8,5.0.0,16.0,8:,Morning,3.0.0,7,Habit,Smartphone,Windows,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,819
819,820,60,Male,Philippines,$78608.000,True,False,waiting staff,Ural,instagram,48,16.0.0,1005,Jokes/Memes,13.0,9815.0.0,8,1.0.0,37.0,95:,Night,3.0.0,7,Procrastination,Smartphone,iOS,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,820
820,821,28,Female,India,$51897.000,True,True,Driver,Ural,instagram,98,7.0.0,4718,Trends_,21.0,4122.0.0,7,22.0.0,12.0,21:,Afternoon,3.0.0,7,Boredom,Tablet,Android,5:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,821
821,822,64,Female,India,$70961.000,True,False,Teacher,Ural,youtube,265,17.0.0,3272,Jokes/Memes,8.0,5109.0.0,4,15.0.0,24.0,2:,Afternoon,3.0.0,7,Boredom,Smartphone,Android,5:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,822
822,823,40,Male,Philippines,$88703.000,True,True,labor/worker,Ural,tiktok,263,19.0.0,210,Gming,21.0,9283.0.0,7,8.0.0,26.0,22:,Night,3.0.0,7,Entertainment,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,823
823,824,33,Female,United States,$64757.000,True,True,Waiting staff,Rban,tiktok,225,19.0.0,9080,Gming,17.0,2837.0.0,6,1.0.0,20.0,72:,Afternoon,3.0.0,7,Habit,Tablet,Android,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,824
824,825,48,Other,United States,$46917.000,False,True,Students,Rban,youtube,181,17.0.0,5540,Comedy_,9.0,8599.0.0,6,18.0.0,9.0,87:,Evening,6.0.0,4,Habit,Smartphone,Android,2:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,825
825,826,28,Male,Germany,$42736.000,False,True,Students,Ural,facebook,146,6.0.0,154,Vlogs,20.0,5228.0.0,2,13.0.0,23.0,96:,Night,3.0.0,7,Boredom,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Commuting,Mobile-Data,826
826,827,33,Other,India,$47990.000,False,False,Waiting staff,Rban,instagram,187,11.0.0,3594,ASMR,13.0,4169.0.0,8,29.0.0,39.0,72:,Evening,3.0.0,7,Habit,Tablet,Android,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,827
827,828,25,Other,India,$82551.000,True,True,Engineer,Rban,tiktok,86,16.0.0,8607,Pranks,2.0,6721.0.0,8,1.0.0,29.0,68:,Evening,3.0.0,7,Boredom,Smartphone,iOS,2:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,828
828,829,21,Male,Brazil,$78161.000,True,False,Labor/worker,Ural,youtube,197,8.0.0,1285,Pranks,4.0,679.0.0,7,5.0.0,31.0,64:,Night,8.0.0,2,Boredom,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,829
829,830,57,Other,Meico,$99623.000,True,True,labor/worker,Rban,instagram,24,11.0.0,3149,Vlogs,29.0,7429.0.0,9,18.0.0,19.0,94:,Afternoon,9.0.0,1,Habit,Smartphone,MacOS,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,830
830,831,21,Female,Vietnam,$42440.000,False,False,waiting staff,Ural,facebook,223,7.0.0,769,Jokes/Memes,25.0,5487.0.0,8,16.0.0,20.0,19:,Afternoon,8.0.0,2,Procrastination,Smartphone,Android,5:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,831
831,832,42,Female,Philippines,$55205.000,True,True,students,Rban,facebook,217,19.0.0,9175,Vlogs,2.0,236.0.0,9,26.0.0,23.0,87:,Night,6.0.0,4,Habit,Smartphone,Android,9:00 PM,8.0.0,2.0.0,Commuting,Mobile-Data,832
832,833,20,Female,Indonesia,$75103.000,True,False,students,Ural,instagram,178,10.0.0,5608,Entertainment,4.0,6804.0.0,9,10.0.0,43.0,82:,Night,3.0.0,7,Habit,Smartphone,MacOS,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,833
833,834,49,Male,Germany,$90812.000,True,True,Driver,Ural,facebook,289,9.0.0,3203,Jokes/Memes,18.0,2423.0.0,6,4.0.0,27.0,53:,Evening,8.0.0,2,Boredom,Tablet,Android,2:00 PM,10.0.0,0.0.0,Atschool,Wi-Fi,834
834,835,20,Other,United States,$61627.000,True,False,Labor/worker,Ural,tiktok,155,4.0.0,2788,Trends,5.0,1032.0.0,2,1.0.0,30.0,93:,Evening,6.0.0,4,Entertainment,Tablet,Android,2:00 PM,8.0.0,2.0.0,Commuting,Wi-Fi,835
835,836,44,Male,Philippines,$39008.000,False,True,engineer,Ural,tiktok,272,15.0.0,2211,Entertainment,19.0,6339.0.0,7,23.0.0,21.0,87:,Night,3.0.0,7,Habit,Smartphone,Android,9:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,836
836,837,46,Female,India,$91274.000,True,False,waiting staff,Ural,tiktok,13,13.0.0,9231,Gming,10.0,2940.0.0,3,8.0.0,44.0,97:,Morning,3.0.0,7,Boredom,Tablet,Android,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,837
837,838,49,Other,Meico,$52402.000,True,True,students,Ural,facebook,99,2.0.0,7400,Jokes/Memes,18.0,5409.0.0,7,5.0.0,35.0,52:,Evening,3.0.0,7,Habit,Computer,iOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,838
838,839,36,Other,India,$73384.000,True,False,students,Ural,tiktok,69,2.0.0,6339,Life Hacks,25.0,3132.0.0,9,2.0.0,49.0,47:,Night,3.0.0,7,Habit,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,839
839,840,38,Male,Indonesia,$25793.000,False,True,teacher,Ural,youtube,25,16.0.0,8734,Pranks,21.0,7080.0.0,2,24.0.0,7.0,82:,Evening,8.0.0,2,Habit,Tablet,iOS,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,840
840,841,22,Male,India,$25571.000,False,False,manager,Rban,tiktok,236,9.0.0,359,Jokes/Memes,10.0,4942.0.0,6,17.0.0,22.0,54:,Evening,3.0.0,7,Boredom,Tablet,iOS,2:00 PM,5.0.0,5.0.0,Commuting,Wi-Fi,841
841,842,35,Female,Brazil,$36209.000,False,True,Students,Ural,tiktok,38,13.0.0,850,Jokes/Memes,5.0,6961.0.0,6,7.0.0,10.0,44:,Morning,3.0.0,7,Entertainment,Smartphone,Windows,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,842
842,843,45,Male,United States,$63148.000,True,False,Waiting staff,Ural,facebook,160,3.0.0,7499,Trends,17.0,7730.0.0,9,17.0.0,23.0,97:,Afternoon,8.0.0,2,Entertainment,Tablet,Windows,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,843
843,844,59,Male,Brazil,$22224.000,False,True,students,Ural,tiktok,254,9.0.0,4523,Life Hacks,22.0,633.0.0,9,28.0.0,15.0,7:,Evening,3.0.0,7,Habit,Tablet,Windows,2:00 PM,5.0.0,5.0.0,Athome,Mobile-Data,844
844,845,39,Male,Vietnam,$68695.000,True,True,Engineer,Rban,instagram,279,13.0.0,2545,Pranks,13.0,6822.0.0,5,6.0.0,30.0,92:,Night,3.0.0,7,Habit,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atschool,Wi-Fi,845
845,846,38,Male,Japan,$52441.000,True,True,Students,Ural,youtube,88,2.0.0,1832,Jokes/Memes,23.0,4103.0.0,5,29.0.0,34.0,1:,Evening,8.0.0,2,Entertainment,Smartphone,MacOS,2:00 PM,10.0.0,0.0.0,Atwork,Wi-Fi,846
846,847,23,Female,United States,$59129.000,True,True,Waiting staff,Ural,facebook,298,8.0.0,1473,Entertainment,17.0,9584.0.0,9,22.0.0,13.0,63:,Evening,8.0.0,2,Entertainment,Smartphone,Android,2:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,847
847,848,18,Other,Meico,$82368.000,True,False,Waiting staff,Rban,youtube,162,9.0.0,9629,Jokes/Memes,9.0,6487.0.0,8,15.0.0,4.0,98:,Morning,8.0.0,2,Entertainment,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Atschool,Wi-Fi,848
848,849,22,Female,Pakistan,$64760.000,True,True,Artist,Ural,instagram,286,16.0.0,330,Trends,24.0,3446.0.0,7,5.0.0,18.0,39:,Night,3.0.0,7,Entertainment,Computer,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,849
849,850,58,Other,Pakistan,$43478.000,False,False,Labor/worker,Rban,facebook,288,2.0.0,5852,Pranks,12.0,5738.0.0,8,15.0.0,23.0,19:,Evening,3.0.0,7,Habit,Computer,MacOS,2:00 PM,5.0.0,5.0.0,Atwork,Mobile-Data,850
850,851,29,Other,Meico,$91854.000,True,True,waiting staff,Rban,facebook,66,6.0.0,7033,Gming,14.0,3098.0.0,6,18.0.0,33.0,31:,Afternoon,8.0.0,2,Procrastination,Tablet,iOS,5:00 PM,10.0.0,0.0.0,Commuting,Mobile-Data,851
851,852,43,Male,India,$32180.000,False,False,Labor/worker,Ural,tiktok,195,8.0.0,5267,Gming,14.0,8097.0.0,3,18.0.0,34.0,77:,Morning,8.0.0,2,Boredom,Tablet,Android,8:00 AM,10.0.0,0.0.0,Athome,Mobile-Data,852
852,853,63,Male,Vietnam,$35372.000,False,True,students,Ural,youtube,102,5.0.0,4355,Life Hacks,8.0,5476.0.0,7,25.0.0,34.0,24:,Afternoon,8.0.0,2,Habit,Smartphone,iOS,5:00 PM,10.0.0,0.0.0,Atwork,Mobile-Data,853
853,854,51,Male,United States,$49796.000,False,False,labor/worker,Ural,instagram,285,9.0.0,6436,Gming,23.0,8253.0.0,8,21.0.0,36.0,69:,Afternoon,3.0.0,7,Habit,Smartphone,iOS,5:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,854
854,855,31,Male,India,$78272.000,True,True,students,Rban,instagram,167,1.0.0,7979,Entertainment,5.0,5181.0.0,8,21.0.0,35.0,87:,Night,3.0.0,7,Habit,Smartphone,Windows,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,855
855,856,43,Female,India,$74040.000,True,False,Students,Ural,facebook,284,9.0.0,4239,Trends,19.0,1817.0.0,1,23.0.0,17.0,83:,Morning,3.0.0,7,Boredom,Smartphone,Android,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,856
856,857,62,Other,United States,$95357.000,True,True,Labor/worker,Ural,tiktok,190,10.0.0,6113,Jokes/Memes,28.0,8824.0.0,7,6.0.0,28.0,65:,Night,8.0.0,2,Procrastination,Smartphone,Android,9:00 PM,10.0.0,0.0.0,Athome,Mobile-Data,857
857,858,44,Male,Meico,$91368.000,True,False,students,Ural,facebook,86,4.0.0,4723,Vlogs,14.0,4887.0.0,3,2.0.0,14.0,33:,Morning,8.0.0,2,Entertainment,Smartphone,Android,8:00 AM,10.0.0,0.0.0,Atschool,Wi-Fi,858
858,859,26,Male,India,$98356.000,True,True,Driver,Ural,facebook,160,3.0.0,1389,Gming,9.0,2598.0.0,2,27.0.0,34.0,59:,Evening,3.0.0,7,Procrastination,Tablet,iOS,2:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,859
859,860,43,Other,Pakistan,$36211.000,False,False,Students,Ural,facebook,247,10.0.0,4186,Vlogs,7.0,9492.0.0,2,17.0.0,48.0,33:,Evening,8.0.0,2,Habit,Smartphone,Windows,2:00 PM,10.0.0,0.0.0,Athome,Wi-Fi,860
860,861,64,Male,India,$25842.000,False,True,Manager,Rban,facebook,298,15.0.0,8912,Life Hacks,27.0,2653.0.0,8,21.0.0,11.0,32:,Morning,3.0.0,7,Habit,Smartphone,MacOS,8:00 AM,5.0.0,5.0.0,Athome,Mobile-Data,861
861,862,39,Male,Germany,$83115.000,True,False,Engineer,Ural,instagram,240,11.0.0,3236,Vlogs,26.0,1454.0.0,9,4.0.0,13.0,59:,Night,3.0.0,7,Procrastination,Tablet,Android,9:00 PM,5.0.0,5.0.0,Atschool,Mobile-Data,862
862,863,64,Male,Japan,$86852.000,True,True,labor/worker,Ural,instagram,27,14.0.0,4577,Gming,26.0,1138.0.0,3,12.0.0,33.0,92:,Night,6.0.0,4,Entertainment,Smartphone,MacOS,9:00 PM,8.0.0,2.0.0,Atschool,Mobile-Data,863
863,864,47,Female,Pakistan,$65968.000,True,False,Students,Rban,facebook,82,6.0.0,1101,Entertainment,8.0,5807.0.0,3,19.0.0,2.0,41:,Afternoon,8.0.0,2,Entertainment,Smartphone,iOS,5:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,864
864,865,60,Male,United States,$37508.000,False,True,Students,Ural,facebook,198,12.0.0,8865,Vlogs,14.0,3192.0.0,6,2.0.0,34.0,12:,Evening,8.0.0,2,Procrastination,Computer,iOS,2:00 PM,10.0.0,0.0.0,Atschool,Mobile-Data,865
